clean_tweet,label
": Tamrat Kebede: ""በታሰርንበት ወቅት ዋለልኝ ኢትዮጵያ የራሳቸው ባሕል፣ ታሪክ እና የኑሮ ዘዴ የነበራቸው ሕዝቦች ሁሉም እኩል መብታቸው ካልተከበረባት በገዢዎች ምናብ ያለች አስመሳይ ናት እያለ ይ…",0
"ከሚጠበቁት የአማራ ተቋሞች አንዱ የሆነው የአማራ ሜዲካል አ•ማ አክሲዮን መሸጥ ጀምሯል።
ሁሉም አማራ በሙያውና በአቅሙ ተደራጅቶ መስራት አለበት።",1
እድለኛ ነህ ካስሽ . . ስንቱ አጥቶት ሁለተኛ እትሙን ሲጠብቅ ነበር 😉,1
ኢቶጲያዊነት ልዩነታችን ውበታችን፣አንድነታችን ከራታችን፣መረዳዳት በሁሉ አቅጣጫ ምግባራችን ሊሆን ይገባል እላለሁ,1
ለእውነተኛ ሰላም ከሰላም ምንጭ ጋር መስማማት,1
"ተፈትቻለሁ!

ስልኬና ሌሎች ንብረቶቼም ነገ ይፈታሉ ብዬ ተስፋ አደርጋለሁ!

የተጨነቃችሁልኝ በሙሉ አመሰግናለሁ፤ፀሎታችሁ ከሁለት ሰዓት ተኩል በላይ እንዳልታሰር አድርጎኛል፡፡

‹‹በኔ ዘመን አሳዳጅም ተሳዳጅም የለም›› Yayesew shimelis !",1
እንኩዋን አብሮ አደረሰን አቤላ😊,1
"ቀዝቃዛ ፍርሃት ይሠማኛል።

ንፁሃን ወጣቶች በማይረባ የፖለቲካ ቁማር ህይወታቸውን የሚያጡባትን ኢትዮጵያን ሳስብ

ቤተሠብ ልጄ ደርሶልኛል ብሎ መርቆ ሸኝቶ አስክሬን ሊቀበል እንደሚችል ሳስብ",0
አላቸው ብዙም አትገረም።የኢዜማም ብዙው አማራ ነው የሚሆነው።ይልቅ ብዙ የምትፎክርበትን የፖሊሲ አማራጭ አሳየኝ? እኔም ስለፌደራሊዝም የፃፋትን አንብብያለሁ ከዛ ላይ የፖሊሲ አረፍተነገሩን አሳየኝ?የፕሮግራሙን ዝርዝር ከቻልክ ጨምርበት,0
የኢትዮጵያ መሪ መሆን ያለባት የትግሬ ሴት ናት።  ጀግና,1
የምትፅፈው ሁሉ ነው የሚያስጠላኝ ጥንብ ።አላህ የስራህን ይስጥህ ዘረኛ ወራዳ,0
"ቅዳሜ ይጀመራል!
በአፍሪካ ታይቶ በማይታወቅ ደረጃ ከመሓል እሥከ ጥግ የምርጫ ቅሥቀሣ እናደርጋለን!
• አገሪቷን በአንድ እግሯ እናቆማለን!
• እናሸንፋለን!",1
ስራ ላይ ነን!!,1
"እንደ አንተ አይነት ሰው እና አስተሳሰብ ሳይ ኢትዮጵያ ትንሳኤሽ እሩቅ ነው እላለሁ።
የተጨበጨበልህ ደነዝ ነህ!!!!",0
3/5. በተጨማሪም የፌዴራል ስርዓቱ  ባለፉት ዓመታት ተግባራዊ ሲደረግ በርካታ በጎ ውጤቶች  እንዲመዘገቡ ማስቻሉን በማብራራት፤ ነገር ግን በሂደት የተለያዩ ውስንነቶች የነበሩበት መሆኑን መለየቱን አንስተዋል።,1
ፌደራሊዝም ካባን የለበሱ ገንጣዮች የከሸፋ ስብስቦች ጩኸት...,0
"ይህ ሥዩመ እግዚአብሔ ዘንጉሠነገሥት ኢትዮጵያ ከእኔ በላይ ላሳር ማለቱን በገሃድ እወጃ ጀምሯል:: ያለኔ ኢትዮጵያ አትኖርም ዝም ብላችሁ አትድከሙ እያለን ነው:: 
ወይጊዜ ስንቱን ያሳየናል፣ መቼም ከዚህ እብደት እንወጣ ይሆናል::",0
ኢትዮጵያ የግጭት ስጋት ካለባቸው አገራት መካከል ትገኛለች,0
ሽንታሞ የአማራን መጥላት የትም አያደርስህም ግም,0
"በከበቡሽ ምክንያት 86 ንፁሃን ሲቀጠፉ የህግ አስከባሪ ሃይሎች  ቆመው እንዳስፈፀሙት እዬታወቀ አንድም  ሰው ግን ተጠርጥሮ ተያዘ ሲባል አልሰማንም አማራው ላይ ግን ኮሽ ሲል ለቃቅሞ ማሰር ነው , ክልሉን የሚያስተዳድረው የኦሮሚያ መሪዎች እዬመሰለኝነው",0
"ሜይዴይ, ሜይዴይ ልጋልፈስያ ርገነ ኝሳወ ልህያ ቅለጥመለ ግን ከእናንተ ወገን ብቻ ነው ውሰ ውቀበደተየ",1
በፈሳሞች ላይ ቢጀመር ጥሩ ነበር,0
ጫት ሃራራ ይዞሻል እንዴ አንቺ?  መጀመሪያ 200 ሺህ ህዝብሽን ውሰጂልንና ከዛ አፍ እንካፈታለን,0
ተርፎነ ነው ቅቤው አንተ ሰትለምን በየበተሰኪያኑ አመድ ወርሶህ እኛ የተረፈነን ደሞ እንቀባለነ😅😅😅ምንታደርገዋለህ,0
ለአላማ ለሀገር ጥቅምና ለፍትህ ታማኝ መሆን በእጅጉ ሊያስመሰግን ይገባል:: ወዳጅነትን ላለማስቀየም ሲባል ፅኑ አላማን መካድ የተለመደ ደካማናት ነው:: አቢይ ለሚያከብሩት ወዳጅነት ብለው ታላቁን እውነታና አላማ ወደ ጎን አለማድረጋቸው ጥንካሬ ነው::,1
የገዛ ቦርጭሽን ማጥፋት እንደ ሰው ስም ማጥፋት ቀላል አይደለም።,0
"ከአስር ሺህ በላይ ህዝብ የተሳተፈበት ክሊፕ
ግባ በለው ሸዋ
አሁን ተለቀቀ",1
3)በነፃ መንግድ ሐገርን ማገልገል የሚቻልበት ብዙ መንገድ የምታውቂው አና ያለታወቀ ብዙ መንገድ አለ ።ወተሽ በመናገረሽ ያገኝሽው እድል ብቻ እንደሆነ እንዳድትረጅ ይገባል ብዙ መድረክ እያገኙ የተናገሩ አሉ ቁምነገር የሌላቸው,1
መቼም ሰው ካላበደ በስተቀር 500%ጨምሮ የሚገዛው የለም ያው ክልከላ በለው ባይሆን አኔ ያሳሰበኝ አስካሁን ድረስ ገብተው አየር አየበከሉ ነዳጅ የሚበሉ ተሽከርካሪዎች  አንዴት አና መቼ  መወገድ አንዳለባቸው አንስተው ቢወያዩ ጥሩ ነበረ ::,0
አስተሳሰብ ነው የተባልከው ፓርቲ አይደለም ወያኔ ሲላዝን የነበረው አውራ ፓርቲ ነኝ ሲል ነው ok bro,0
ክበርልን ወንድማችን። እነሱን ከመጎብኘትህም በላይ የታዘብከውን ቆንጆ አድርገህ ለኛ በማቅረብህ።,1
ውይ ፌስ ቡኩን ትቼው ነበር ረጅም ግዜም ሆነኝ በናታችሁ እሰኪ ሁላችንም ሟቾች ነን ለሰከንድ አስበን መልካም መልካሙን ብቻ እናስብ !!!!!,1
"ይቺን ተላላኪ የምትል ቃል ስትወዷት  ያኔ መንግስት እያላችሁ  የግንቦት 7 , የግብፅ , የሻቢያ  ተላላኪዎች እያላችሁ ነበር የኖራችሁት  አሁንም በረሃ ወርዳችሁ ""ተላላኪ"" ማለት አልተዋችሁም",0
"ደንበጫ አብማ ማሪያም ።
ልዩ ፍቅር አለብኝ ።💚💛❤",1
ዘር የለሹ ወረኛ,0
"የ OMN ኦርቶዶክስ ላይ ያለው ጥላቻ፣ 

ጣብያው የተከበሩ አባታችንን በአለማዊ ስማቸው ነው  መጥራት ነው የመረጠው",0
በቃ ሰገራህን በየ ኣደባባዪ ትፀዳዳለህ🙈ውርደታቸውን እንደ ክብር ያያሉ smh 🤦‍♂️ ደነዝ,0
ሺህ ጦር አብዛ የፈለክበት ቤመ ተቀመጥ አማራን ማንበርከክ አይቻልም!!,0
እስቲ ዛሬ እንኳን አፈር ድሜ አስበሏቸው!,0
አጋዥ ሚኖርህ ጠንካራ ስትሆን እንጂ ስትፈራርስ ሁሉም ይከዳሃል። ከጎናችን የነበረችው ሱዳን ከግብጽ ጎን ሆነችና አረፈችው🤔,0
ድል ለእውነተኛ ዲሞክራሲ,1
"ከተማዋ ብዙ መወገድ ያለባቸው ""ጉዶች"" ስላሏት መጀመሪያ እነሱን ያነሳሱልን።",1
"ከጥበብ መፅሐፍ ውስጥ የመጀመሪያው ምዕራፍ ታማኝነት ነው።
ቶማስ ጀፈርሰን",1
ባህርዳር የሁላችንም ሀይማኖት ብሄር ከተማ ልትሆን ይገባል,1
የተባበሩት የአማራ በጎ አድራጎት ድርጅት ተመሠረተ።  via,1
ኢምፔሪያሊስቱ ታሜ። ምንም ማድበስበስ የለ፣ ሃቅ ሃቋን ቁጭ 😁😁 ብዙ ሰዎች የታሜን ትክክለኛነት ዘግይተው ነው የሚረዱት።,0
ይሄም የገብረ ክርስቶስ ደስታ ልዮ ግጥም ነው ፣ ግዜ ስታገኚ እይው,1
የቀድሞው “አንድነት” ስባል የነበረው የነፍጠኞች ፓርቲና አሁን ተወለደ የሚባለው የአብይ የመደመር ፍልስፍና (Bilxiginnaa) ልዩነቱ ምንድን ነው🤣🥳🤥ዶሮን ስያታልሏት...,0
"አይፈሩም ጎንደሮች ልክ እንደ አባታቸው
በራስ መተማመን ድፍረት አውርሷቸው!",1
መንበረ አክሊሉ ጀግኒት ነሽ። እግዚያብሄር እድሜና ጤና አብዝቶ ይስጥሽ።,1
ውይይይ ምንድነው እንደ አሮጊት ካፕል ምትነዛነዙት?? ወደዛ ዶናት ግዛላት አቦ🤦🏾‍♂️,0
እኛ= እሄንን ድርጊት ከማውገዝ ይልቅ ዝምታን የመረጡ፣በተለይ ወጣቶቹ (የጢቅት ሰዎች የጥፋት ተልዕኮ ማስፈፀሚያ የሆኑ)፣ተቋሞቻችን (የተሰጣቸውን ሀገራዊ ግዴታ መወጣት የተሳናቸው)፣እንደ ሀገር አንድ ላይ ቆሜን ማውገዝ ሜቃወም ያቃተን ህዝቦች,0
"ጥያቄህን Yrga ተመልክተው ይመልሱልሃል ብዬ ተስፋ አደርጋለሁ። 😉 

እኛ “... if real” ከሚለው ኋላ ነው የገባነው።
ጽሁፉ የመከሰት ዕድሉም ሰፊ ነው። :-)",1
የሕዝብ ተወካዮች ምክር ቤት የአዲስ አበባ ከተማ አስተዳደር የከተማዋን ነዋሪዎች ሕይወት ለመቀየር እያደረገ ያለውን እንቅስቃሴ በማድነቅ ለኢ/ር ታከለ ኡማ የእውቅና ሽልማት አበረከተ (የከንቲባ ጽ/ቤት),1
የኢ.ህ.አ.ዴ.ግ ውህደት ፅንፈኛ ብሔርተኝነትን ይገታው ይሆን? (ክፍል 2) -አሐዱ መድረክ,0
ማን ፈቀደ ህዝብ ተወያይቶበታል? በቢሊዮን የሚቆጠር መሬትና የህዝብ ገንዘብ እየዘረፍክ ለፎቶ ከህዝብ በተሰበሰበው ገንዘብ ማንም ሳይፈቅድልህ ለምርጫ ስትል የህዝብን ምርጫ በቁሳቁስ ለመግዛት ትጥራለህ 🙄🙄ጉቶ,0
"ለመተግበር ከፍተኛ ችግር እንደሚገጥመው አያጠያይቅም ።
ሰለሆነም በየዓመቱ ከሚመደበው በጀት 37% ይባክናል ማለት እኔ እስከሚገባኝ በቀጥታም ይሀን በተዘዋዋሪ እየታወቀ ለብክነት ይመደባል ማለት ነው ።",0
እንዴ ይገርማል እንዴ ይበላት በራሳ የላከችውን ምን ያንጫጫቹሃል ደግ ኣረገ ባደገ ዘመን እንዴህ በወሬ ሰላጣ የምትሆን ካለች ዳኳ ጨምሮ በደንብ መብላት ነው,0
ቀላል! ዘው እያሉ እየገቡ ግራ አጋቡን,0
"ኣቶ ደመቀ መኮንን:"" ድሮ ኣድርባይ ኣንጋሾች ነበርን"" 

 አቶ ቧ ያሌው: "" ከፊት ያለው አረፋ ነው """,0
ሸገርን በማስዋብ ፕሮጀት ስር፣ ወንዞችን ማፅዳት ወንዞችን ማከም የሚለው አገላለፅ በጣም ተመችቶኛል።  በሺዎች የሚቆጣሩ የስራ ዕድል መፈጣሩን መስማት ያስደስታል። ይህ ከፕሚ አቢይ  ስራዎች በጣም ትልቁ ክንውን ይመስለኛል። 1/2,1
በመገናኘቴ ደስተኛ ነኝ።  እናመሰግናለን!,1
በሌላ ሃገር ቢሆን ኖሮ ደመቀ መኮንን አብይን ጨምሮ ስልጣን መልቀቅ ነበረባቸው።  ሃገርን እና ህዝብን መጠበቅ አቅም የላቸውም።,0
እጅግ  ውብ,1
: 1. በሀዋሳ ዩኒቨርሲቲ በተማሪዎች መካከል በተነሳ ጸብ የ1 ተማሪ ሕይወት ማለፉ ተሰማ። ትናንት ምሽት በዩኒቨርሲቲው ዋና ግቢ በተከሰተው ጸብ የ1ኛ ዓመት የተፈጥሮ ሳይንስ ተማሪ መሞቱን የፕሬዝዳ…,0
አንተ ራስህ ደህና እደር ...ፈተና ደርሷል አጥና ደሞ😀,1
የስዩም ተሾመን እብሪት ስታይ የጉዳዩን ውስብስብነት ትገነዘብበታለህ። ደርሳችሁ መካከለኛ ፣ሚዛነኛ የምትጫወቱ ተውን። ፍየልንኳ ባትችልም ስትታሓለል መጮኋ ፌር ነው።,0
ምናገባን ታድያ እኛን,0
"በክንድ መለኪያነት፣ በመቆፈሪያ እና መጥረቢያ ዛሬም ዓለምን የሚያስደምሙ ሥራዎችን መሥራት ተችሏል።
ባሕር ዳር፡ ታኅሳስ 29/2012ዓ.ም (አብመድ) የሃይማኖት አባቶች ቤተ መቅደሶችን ለመሥራት እንደመነሻ የተጠቀሙት አሁን ከተሠሩት መቅደሶች",1
አቤቱ ጌታ ሆይ ደጉን ዘመን አምጣልን,1
ለመላዉ የኦርቶዶክስ ተዋህዶ እምነት ተከታዮች በሙሉ የአማራ ክልል ማረ/ቤቶች ኮሚሽን  እንኳን ለ20120ዓ/ም የገና በአል በሠላም አደረሳችሁ።,1
"የግል ቢሆን ኖሮ ግን ተደራድረው በሚያዋጣቸው ዋጋ ይሸጡ ነበር።
6",0
የምታየው ቆጮ መቁረጫ አይደለም,0
አናናስ ለጤናሽ ጥሩ አይደለም,0
ለጥቆማዉ እያመሰገንን የበአል ወቅትን ህብረተሰባችን በሰላም እንዲያከብር በማሰብ ጉዳዩን ከበዓሉ በኋላ ያዛወርነዉ መሆኑን እንገልፃለን።,1
እኛም ስለሀገራችን ስንል እስከመጨረሻው ከጎንህ ነን ክቡር መሪያችን ። ኢትዮጵያ እና ኢትዮጵያዊነት ለዘላለም ይኑር አሜን,1
: ካዳመጥከው የቱ ጋ  ስለብሄሮች ባልከው መልክ ተነግሯል? የህወሃት ወይም የኦነግ ጭፍን አይን ያወጣ ክስ ካልሆነ በተቀር! አሁን  ክርክር ይሆናል ምርጫ ስለሆነ።ያኔ ዝም ብሎ መለደፍ አይቻልም። ለምን…,0
"እኛን እማ ይፈራል ኣንተ ንገረው, ኪላሽ ያረጋል እያሉህ ነው በለው::",0
👌የምር ልክ ብለዋል! ተሟጋች ነን ባዮቹ ለምን እንደሚሟገቱ የገባቸዉ አልመሰለንም። ሴትን አጉል እያጀገኑ ተቻችላ ልጆቿን እንዳታሳድግ እያደረጉ'ኮ ነዉ😏😏የፌኪዝም ነገር,0
: ከሁሉም ቅድምያ የዜጎች ደህንነት ይረጋገጥ ። የታገቱትን ዜጎችን መንግስት በአሉት አማራጮች ሁሉ ተጠቅሞ ወደቤተሰቦቻቸው በሰላም የሚመለሱበትን መንገድ ይፈልግ ።  በየቦታው የምንሰማው የሞት ዜና መቋጫ…,1
እንግዲ መቻል ነው! ምን እንበል .....,0
አሁን እንግዴ የውርስ ክፍፍል ጭቅጭቅ ሊነሳ ነው,0
መልካም እሴቶችን በማሳደግ ችግሮችን በሰላም ለመፍታት ሁሉም ዜጋ አብሮ መቆም አለበት፡- የኃይማኖት አባቶች,1
ውሻ ዘረኛ ዘረኛ ዘረኛ ባዶ ዲቃላ,0
ለህዝባችንና ለሀገራችን ህልውና ሲባል ፋኖና የአማራ ልዩ ሀይል በዓስቸካይ መልሶ መቃቃም አለበት::እኔ ለዚህ አላማ እረዳለሁ እርሶስ.. ይህ ካልሆነ ግን ከላይ በ TPLF ከታች በ Oromo ማለቃችን ነው ::Amhara    Ethiopia,1
ቀጥሎ መሞከር የሚፈልገው ማን ነው ምኪሐ ጋጋረተ የእሱ ጓደኛ ነበርኩ ታመሚደንእ ውሰ ድንአ ንምለ,0
"በጣም ደስ የሚል ዜና ነዉ ። አጋቾችን ለህግ ይቅረቡ።
እናመሰግናለን መከላከያ /ፖሊስ በቀሪዎቹንም በቅርብ እንጠብቃለን።
በተማሪዎቹ መታገት የፖለቲካ ትርፍ ለመግኘት ቀን ከሌት የተጋችሁ ጎጠኞች እባካችሁ በሰው ሕይወት ቁማር አትጫወቱ።",1
በህወሓት:ተረድተው: ሀብት: በሙስና: ያካበቱ: የህውሓት: አባላትና: ተላላኪዎች: በተለይ: በኤፈርት: ስር: ያሉትን: ካምፓኒዎችንም: ካሳ: እንዲከፍሉ: በፍርድ: የማስገደድ: ሰዐቱ: አሁን: ነው!!!,0
እግዚአብሔር ይማርህ🙏🏽,1
"አልበሟ ጥሩ ከሆነ ""አንድ"" መሆኑን ብቻ አይታችሁ ኦቨር ሬትድ ማለትን ምን አመጣው?

አርቲፊሻል እና ውሸታም የተባሉ ሲንግሎቿ ከማይረቡ አልበሞች እጅጉን ይሻላሉ። 

በስንፍናዋ ብስማማም እናንተ የምትሉትን ያህል ዱላ አይገባትም።",0
አሁንም የአማራ ክልል መንግስት መግለጫው አይነፋም ብለህ ሰልፍ እንዳጠራኝ እኔ እጄን አንስቻለሁ !!! ትግል በልመና አይሆንም ዛሬ ታይተን ነገ ለምትጠፋ ነፍስ እባክህ ፈርተህ አታስፈራኝ!!!,0
4)ሥለዚሕ እያንዳንዳችን ጥቃቅን የምንላቸውን በየቀኑ የምንሰራቸው ክፉ ወይም መጥፎ ስራ ላለምስራት አንሥራ ለመፈፀም ቀላል ነገር ግን በልምድ እና ጉዳት የማያመጡ አየመሰለን አንሰራለን እሥኪ ለማንኛውም ነገር አንዋሽ ቀላል የሚመሥል ልምምዱ ጠቃሚ,1
ለንደዚህ ድንቁርና፣ ጥላቻና የደም ማፍሰስ አራራ ያለው ግለሰብም ሆነ የተደራጀ ቡድን ወይን ፓርቲ የዲያቢሎስ መጫወቻ ከመሆኑ ውጭ ሞት ብቻ ነው የሚሰጠው ትርጉሙ!!,0
: የኢትዮጵያ ንግድ ሥራዎች ኮርፖሬሽን የውጭ ምንዛሪን በማስገኘትና የዋጋ ንረትን በማረጋጋት ረገድ እየተወጣ ያለውን ሀገራዊ ሀላፊነት አጠናክሮ መቀጠል እንዳለበት ተገለፀ፡፡,1
የተማሪዎች ምገባ መርሃ ግብርን በዘላቂነት ለማስቀጠል ቁርጠኛ አቋም እንዳለው የተማሪዎች ምገባ ኤጀንሲ ቦርድ ገለጸ,1
"አሁን አሁን ህፃናትን በማቆያ ማሳደግ እየተለመደ መጥቷል፡፡ ለመሆኑ ይህ ትንሹ የህፃናት ዓለም ምን ይመስላል?

 መልካም ቆይታ፡፡",1
": Ethiopia በጠዋት እንደሚንቀረፈፍ ታክሲ ሹፌር የሚስጠላ ነገር የለም::

እኔ በሰዓቴ መድረስ ወይም መሞተ ነው የምፈልገው!",0
ባልደራስ በምርጫ ቦርድ ተቀባይነት አግኝቷል። የመፍትሔ ጉዞ!,1
ማነው የሚቃጠለው 🤣🤣🤣ሃሃሃ አታውቀኝም 🤣🤣🤣 ገና ጭስስስስ አደርገሃለሁ  እንዳንተ አይነቱ መርዝ ብሎክ እስኪያደርገኝ አስነቅለዋለሁ🤣🤣 ከዚያ ብሎክ ያደረከኝ ሰዓት ትቦለካለህ ልክ እንደዚህ👇🏾👇🏾🤣🤣,0
አሁን ብትኖሪ ደግሞ ስልክሽን ራሱን ነበር ምቀበልሽ። 😂 ነገረኛ ስንት ሚታወስ ነገር እያለ ፓራሳይት¿ 😓,1
"-2-

የጋዜጠኝነትን ስነምግባር ከምር ተከትለው ለመሥራት የሚጥሩ የሚዲያ ተቋማት በምርጫው ሂደት ውስጥ በማወቅም ይሁን ባለማወቅ የተፎካካሪ ፓርቲዎች መጠቀሚያ ላለመሆን ከፍተኛ ጥረት ማድረግ አለባቸው የሚል እምነት አለኝ።

Ethiopia  ኢትዮጵያ",1
ሆንግ ኮንግ የፈረንጆቹን አዲስ ዓመት በተቃውሞ ተቀበለች,0
"አደራ የሃገሬን ልጆች አደራ እንዳያይብኝ መከራ🙏
ሳቅ ጨዋታ እንጂ ጭፈራ እኛ አንፈልግም መከራ🙏

ጥማድ በሬዎቹን ፡ ላሞቹን ሳይነካ፤
እምነቱን ጠብቆ ፡ ነው የሞተው ለካ።

የልጆቹን ወዳጅ ፡ ጥጆቹን ሳይነካ፤
ከእንስሶቹ በፊት ፡ ነው የሞተው ለካ።",1
"ለማ ለሚኮ አብቹ ለሚኮ
ትላንት የአንድ ሳንቲም ገፅታ መሆናችሁን
አሳያችሁን በፈጣሪም በህዝብ ዘንድ የተወደዳችሁ የተቀናባችሁ ነበራችሁ።
እውነት ለሰይጣን እድል እንዳትሰጡ?
        Obolowan koo arara busa!",1
እኛም እናመሰግናቸዋለን ከፈጣሪ በታች,1
"ኢዜማ በባህርዳር
ኢዜማ በባህርዳር ክፍለ ከተሞች የአደረጃጀቱን አድማስ እያሰፋ እና እያጠናከረ በደንብ እየሰራ ነው! 💚💛❤",1
": ሲለፋ ብሔራዊ ቴአትር አካባቢ አግኝተን ሸክሙ እንዲቀል ተበላሽተው ከቆሙ መኪኖች አንዱን ሰጥተን አበረታተነው ነበር። 
ዛሬ በአዲስ ተስፋ ሥራውን መጀመሩን እና ከችግሩ መሻገሩን በማየቴ ደስ ብሎኛል…",1
ሞትን ከዩኒቨርስቲ አመለጥነው ሲሉ መንገድ ላይ አስቀራቸው😭😭 የወገኖቻችን ሞት የማያስደነግጠን ደረጃ ላይ ደረስን 😭😭,0
በጣም ጥሩ ነው ዜናው ነገር ግን ለምን ባለ ድርሻ አካላት ካላቹ በመሰርተ ልማት በከፍተኛው ተደራሽነትና አካታችነት በማጣታቸው ከእናንተ ጋር ማቀድ መገምገም አሳብ መጨምር ለችግሩ በጋራ ለመፋትሂ መፈለጉን ከአካል ጉዳተኞች ጋር ብትሰሩ!,1
"ሼክ መሀመድ አሊ አላሙዲ ለአንድ ወጣት ህይወት የሚለውጥ የገና ስጦታ ሊያበረክቱ ነው ነገ ጠዋት በኢትዮኤፍኤም107.8 የማለዳ የበአል ልዩ ዝግጅት ላይ ይጠብቁ ከጠዋቱ 2፡00 እስከ 
3፡30 የአንድነት ፓርክ መግቢያ ነጻ ትኬቶች የሚያስገኙ ጥያቄናመልሶች",1
": እናንተዬ ለካ አሁንም ህወሓት ራሷን ታከስማለች ብሎ የሚጠብቅ ሰው አለ። ደሞኮ bazinga ይሉኛል ብዬ ስጠብቅ ፊታቸውን ኮስተር አድርገው ነው የጠየቁኝ። :) 
ለካ የዚህ አገር ሰው በደንብ አይተዋወ…",0
እናትን ከማግኘት በላይ ምን ያስደስታል,1
"ለትራምፕ ስንሳቀቅ ህውሀት ከመቀሌ ደሞ አልወሀድም ብላለች 
እና አሁን ህውሀት ብልፅግና ካልሆነች ሌላ ድርጅት ነች ማለት ስለዚህ የያዘችውን ስልጣን ለብልፅግና ትለቃለች ወይስ ትተናነቃለች?",0
አክሱም  ፅዮን ማርያም እናታችን ሀገራችንን ትባርክልን አሜን,0
ጉዳዩ አገር ሰላም ብሎ የተቀመጠን ህዝብ ለበቀል እና የርስበርስ ጦርነት የሚቀሰቅስ ነው።,0
"እንኳን አደረሰህ ታላቁ
""መታዘዝ ከምጽዋት ይበልጣል"" የኛ ብርቱ",1
የመስጠት ቀን! | ገና በዓል አከባበርና ስጦታ,1
መልካም አርጋ ነው የተጫወተችው,1
ለመላው የፌስቡክ ወዳጆቼ ለ2020 እንኳን በሰላም አደረሳችሁ እያልኩ አመቱ ፀሎታችሁ  የሚመለስበት ይሆናል ተባረኩ!!,1
አይ አለመተዋወቅ 🤦‍♂️ ከአንድ ታላቅ ሴሌብሪቲ ጋር እንደነበርክ እንኳን አታውቅም,0
ወረኛ እዛው  ወንድሞቼ ገለመሌ አትበል ድብን ያልክ ኦነግ ነህ አጎል ተቆርቋሪ አትምሰል አስመሳይ አጭበርባሪ,0
"ይሄ ካፍንጫ የሚወጣው...ምልግልጉ....እእእ....ጥፍጥ?....ኣዎ፣
ኣንተ እሱ ነህ።",0
": ይኼካላስቆጨን ይህ አሳፍሮን
ንትርክ ውዝግብ እርግፍ አርገን ትተን
ድህነትን መተን ልመናና ምፅዋት
ሁሉንም ድል ነስተን ከራሳችን አልፈን
ለሌላው ምንተርፍ ለመሆን ካልተጋን
መርጠናል ውርደትን በልመና መ…",1
ጫካውን እንመነጥራለን ብለው የጀመሩትን የዋህ የአዴፓ አመራሮች ተንሳፎ መቅረታቸውን እውን እየሆነላቸው ይመስላል።,0
"ተወው ንሬብ የእኔ ሰዎች, ዶ / ር ፒቫል እዘርዝ ናቸው ላአ ድቅእ ራረበየ",1
"እጂግ አሳዛኝ

ጠገዴ አርማጭሆ ስድስት ከተገደሉት በተጨማሪ ጭንቅላቱ ላይ በከፍተኛ ደረጃ ቆስሎ የነበረው ህፃን ህይወቱ አልፉል።",0
ክቡር ዲሬክተር እንኳን ለብርሃነ ልደቱ ከመላ ቤተሰብዎ ጋር በሰላም አደረሰዎት!!,1
እስኬው እኔ ሙስሊም ነኝ እናም ስለ እውነት እልሀለሁ እደግፍሀለሁ አብሽር ከጎንህ ነን በርታልን,1
መሳሪያ ገዝታችዉ የዘር እልቂት ልታስነሡበት ነዉ $$ኦነግን ማስታጠቂያ ነዉ,0
ይሄ ስድብ ሳይሆን ለእንዳንቺ አይነቱ ደደብ ሚሰጥ መልስ ነው።,0
እነርሱም ሽልማችሁን ለመያዝ እየሞከሩ ነበር ልያታይ ጥስው ዶረበ ጽርቅ ድንአ እሱ በጣም ጥሩ አልነበረም ውሰ ውቀበደተየ,0
ዘረኛ በሙሉ ይውደም:: ከዝንጀሮቆንጆ  .... ሁሉም ዘርኛ ዝንጅሮ ነው ለኔ,0
የሩስያ ላሞች ጭንቀት መቀነሻ ቴክኖሎጂ ተገጠመላቸው,1
ዉድ የፊስ ቡክ ጓደኞቼ እንኳን ለአዲሱ የፍርንጆቹ ዓመት በሰላም አደርሳችሁ ፡ አዲሱ ዓመት የሰላም የአንድነት የፍቅር የብልፅግና ይሁንላችሁ ዘንድ ሲል መሀደረ ዜና ይመኛል!!,1
ለቤት ተቆራጭ ብዙ ታማኝነት ነው ሃአ ትልቅ ሰው ነዎት ህነማ,1
ደህና ነሽ ምናምን ምንድነው?,0
"ውይ የኔጌታ ይቅርታ ስድብ ከመሰለብኝ "" ሽሮን በአስር ደቂቃ ውስጥ ፎሮፎር እንዲሆን አድርጎ በጥብጦ"" የሚያወጣው ሙያ ባይኖረው ነው ብዬ እኮ ነው",0
"ኦቦ ዳውድ ኢብሳ ኦነግ ላይ ኢህአዴግ በነዛው ፕሮፓጋንዳ የኢትዮጵያ ህዝብ ስለ ድርጅቱ የተሳሳተ ግንዛቤ እንዲኖረው በመደረጉ ጋዜጠኞች ጭምር እንደሚፈሩዋቸው ገለጹ :: 
ሙሉውን 👇🏽
ክፍል 1🎬   

👉🏽 ክፍል 2 🎬",0
"ሕዳር 22፣2012

እዚህም እዚያም እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ኃላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ ሲል የእርቀ ሰላም ኮሚሽን ተናግሯል፡፡

ትዕግስት ዘሪሁን

ShegerWerewoch Ethiopia",0
